,date, pm25, pm10, o3, no2, so2, co,AQI,AQI_bucket
771,2021-05-09,119.0,110.10087719298245,34.0,15.0,12.0,11.476315789473684,296.58620689655174,Poor
772,2021-05-10,116.0,110.10087719298245,32.0,17.0,9.0,11.476315789473684,286.34482758620686,Poor
773,2021-05-11,102.0,110.10087719298245,32.0,14.0,8.0,11.476315789473684,238.55172413793105,Poor
774,2021-05-12,118.0,110.10087719298245,27.0,13.0,7.0,11.476315789473684,293.17241379310343,Poor
775,2021-05-13,70.0,110.10087719298245,31.0,18.0,8.0,11.476315789473684,221.87932330827067,Poor
776,2021-05-14,110.0,110.10087719298245,30.0,20.0,14.0,11.476315789473684,265.8620689655172,Poor
777,2021-05-15,137.0,110.10087719298245,36.0,21.0,8.0,11.476315789473684,313.27906976744185,Very Poor
778,2021-05-16,138.0,110.10087719298245,21.0,16.0,8.0,11.476315789473684,314.04651162790697,Very Poor
779,2021-05-17,109.0,110.10087719298245,18.0,16.0,7.0,11.476315789473684,262.44827586206895,Poor
780,2021-05-18,94.0,110.10087719298245,9.0,13.0,12.0,11.476315789473684,221.87932330827067,Poor
781,2021-05-19,96.0,110.10087719298245,12.0,15.0,7.0,11.476315789473684,221.87932330827067,Poor
782,2021-05-20,72.0,110.10087719298245,18.0,19.0,9.0,11.476315789473684,221.87932330827067,Poor
783,2021-05-21,93.0,110.10087719298245,27.0,17.0,14.0,11.476315789473684,221.87932330827067,Poor
784,2021-05-22,97.0,110.10087719298245,32.0,18.0,7.0,11.476315789473684,221.87932330827067,Poor
785,2021-05-23,109.0,110.10087719298245,30.0,18.0,11.0,11.476315789473684,262.44827586206895,Poor
786,2021-05-24,121.0,110.10087719298245,35.0,18.0,13.0,11.476315789473684,301.0,Very Poor
787,2021-05-25,97.0,110.10087719298245,26.0,16.0,7.0,11.476315789473684,221.87932330827067,Poor
788,2021-05-26,87.0,110.10087719298245,20.0,12.0,7.0,11.476315789473684,221.87932330827067,Poor
789,2021-05-27,81.0,110.10087719298245,18.0,11.0,7.0,11.476315789473684,221.87932330827067,Poor
790,2021-05-28,45.0,110.10087719298245,19.0,9.0,6.0,11.476315789473684,221.87932330827067,Poor
791,2021-05-29,37.0,110.10087719298245,22.0,12.0,7.0,11.476315789473684,221.87932330827067,Poor
792,2021-05-30,82.0,110.10087719298245,25.0,25.0,9.0,11.476315789473684,221.87932330827067,Poor
793,2021-05-31,116.0,110.10087719298245,22.0,17.0,13.0,11.476315789473684,286.34482758620686,Poor
794,2021-06-01,115.0,110.10087719298245,28.0,21.0,8.0,11.476315789473684,282.9310344827586,Poor
795,2021-06-02,105.0,110.10087719298245,29.0,21.0,8.0,11.476315789473684,248.79310344827587,Poor
796,2021-06-03,100.0,110.10087719298245,31.0,25.0,10.0,11.476315789473684,231.72413793103448,Poor
797,2021-06-04,122.0,110.10087719298245,15.0,24.0,6.0,11.476315789473684,301.7674418604651,Very Poor
798,2021-06-05,90.0,110.10087719298245,20.0,20.0,6.0,11.476315789473684,221.87932330827067,Poor
799,2021-06-06,86.0,110.10087719298245,14.0,32.0,12.0,11.476315789473684,221.87932330827067,Poor
800,2021-06-07,128.0,110.10087719298245,12.0,35.0,5.0,11.476315789473684,306.37209302325584,Very Poor
801,2021-06-08,113.0,110.10087719298245,11.0,24.0,7.0,11.476315789473684,276.1034482758621,Poor
802,2021-06-09,88.0,110.10087719298245,19.0,16.0,4.0,11.476315789473684,221.87932330827067,Poor
803,2021-06-10,77.0,110.10087719298245,22.0,19.0,4.0,11.476315789473684,221.87932330827067,Poor
804,2021-06-11,119.0,110.10087719298245,8.0,22.0,6.0,11.476315789473684,296.58620689655174,Poor
805,2021-06-12,82.0,110.10087719298245,9.0,19.0,7.0,11.476315789473684,221.87932330827067,Poor
806,2021-06-13,34.0,110.10087719298245,4.0,19.0,6.0,11.476315789473684,221.87932330827067,Poor
807,2021-06-14,34.0,110.10087719298245,17.0,19.0,6.0,11.476315789473684,221.87932330827067,Poor
808,2021-06-15,47.0,110.10087719298245,26.0,16.0,4.0,11.476315789473684,221.87932330827067,Poor
809,2021-06-16,91.0,110.10087719298245,26.0,12.0,4.0,11.476315789473684,221.87932330827067,Poor
810,2021-06-17,73.0,110.10087719298245,31.0,16.0,4.0,11.476315789473684,221.87932330827067,Poor
811,2021-06-18,65.0,110.10087719298245,31.0,13.0,4.0,11.476315789473684,221.87932330827067,Poor
812,2021-06-19,57.0,110.10087719298245,13.0,17.0,5.0,11.476315789473684,221.87932330827067,Poor
813,2021-06-20,101.0,110.10087719298245,10.0,21.0,4.0,11.476315789473684,235.13793103448276,Poor
814,2021-06-21,103.0,110.10087719298245,15.0,20.0,5.0,1.0,241.9655172413793,Poor
815,2021-06-22,101.0,110.10087719298245,32.0,14.0,10.0,11.476315789473684,235.13793103448276,Poor
816,2021-06-23,107.0,110.10087719298245,35.0,12.0,13.0,11.476315789473684,255.6206896551724,Poor
817,2021-06-24,110.0,110.10087719298245,29.0,10.0,12.0,11.476315789473684,265.8620689655172,Poor
818,2021-06-25,93.0,110.10087719298245,28.0,9.0,9.0,11.476315789473684,221.87932330827067,Poor
819,2021-06-26,90.0,110.10087719298245,28.0,11.0,5.0,11.476315789473684,221.87932330827067,Poor
820,2021-06-27,106.0,110.10087719298245,27.0,14.0,5.0,11.476315789473684,252.20689655172413,Poor
821,2021-06-28,111.0,110.10087719298245,29.0,31.0,15.0,11.476315789473684,269.2758620689655,Poor
822,2021-06-29,155.0,110.10087719298245,26.0,33.0,6.0,11.476315789473684,327.09302325581393,Very Poor
823,2021-06-30,144.0,110.10087719298245,25.0,17.0,6.0,11.476315789473684,318.6511627906977,Very Poor
824,2021-07-01,94.0,110.10087719298245,23.0,16.0,6.0,11.476315789473684,221.87932330827067,Poor
825,2021-07-02,102.0,110.10087719298245,32.0,16.0,12.0,11.476315789473684,238.55172413793105,Poor
826,2021-07-03,113.0,110.10087719298245,34.0,13.0,6.0,11.476315789473684,276.1034482758621,Poor
827,2021-07-04,120.0,110.10087719298245,30.0,16.0,6.0,11.476315789473684,300.0,Poor
828,2021-07-05,140.0,110.10087719298245,37.0,15.0,5.0,11.476315789473684,315.5813953488372,Very Poor
829,2021-07-06,116.0,110.10087719298245,39.0,18.0,6.0,11.476315789473684,286.34482758620686,Poor
830,2021-07-07,97.0,110.10087719298245,32.0,16.0,6.0,11.476315789473684,221.87932330827067,Poor
831,2021-07-08,97.0,110.10087719298245,34.0,13.0,5.0,11.476315789473684,221.87932330827067,Poor
832,2021-07-09,93.0,110.10087719298245,34.0,10.0,6.0,11.476315789473684,221.87932330827067,Poor
833,2021-07-10,103.0,110.10087719298245,33.0,9.0,6.0,11.476315789473684,241.9655172413793,Poor
834,2021-07-11,124.0,110.10087719298245,27.0,10.0,5.0,11.476315789473684,303.30232558139534,Very Poor
835,2021-07-12,84.0,110.10087719298245,30.0,11.0,8.0,11.476315789473684,221.87932330827067,Poor
836,2021-07-13,76.0,110.10087719298245,37.0,10.0,2.0,11.476315789473684,221.87932330827067,Poor
837,2021-07-14,84.0,110.10087719298245,34.0,9.0,2.0,11.476315789473684,221.87932330827067,Poor
838,2021-07-15,75.0,110.10087719298245,33.0,10.0,9.0,11.476315789473684,221.87932330827067,Poor
839,2021-07-16,87.0,110.10087719298245,24.0,14.0,3.0,11.476315789473684,221.87932330827067,Poor
840,2021-07-17,101.0,110.10087719298245,3.0,11.0,3.0,11.476315789473684,235.13793103448276,Poor
841,2021-07-18,86.0,110.10087719298245,13.0,14.0,3.0,11.476315789473684,221.87932330827067,Poor
842,2021-07-19,53.0,110.10087719298245,6.0,12.0,3.0,11.476315789473684,221.87932330827067,Poor
843,2021-07-20,53.0,110.10087719298245,5.0,10.0,10.0,11.476315789473684,221.87932330827067,Poor
844,2021-07-21,58.0,110.10087719298245,6.0,12.0,13.0,11.476315789473684,221.87932330827067,Poor
845,2021-07-22,68.0,110.10087719298245,6.0,14.0,10.0,11.476315789473684,221.87932330827067,Poor
846,2021-07-23,74.0,110.10087719298245,6.0,9.0,11.0,11.476315789473684,221.87932330827067,Poor
847,2021-07-24,55.0,110.10087719298245,9.0,8.0,3.0,11.476315789473684,221.87932330827067,Poor
848,2021-07-25,75.0,110.10087719298245,7.0,9.0,10.0,11.476315789473684,221.87932330827067,Poor
849,2021-07-26,73.0,110.10087719298245,6.0,13.0,10.0,11.476315789473684,221.87932330827067,Poor
850,2021-07-27,60.0,110.10087719298245,4.0,14.0,3.0,11.476315789473684,221.87932330827067,Poor
851,2021-07-28,51.0,110.10087719298245,5.0,12.0,4.0,11.476315789473684,221.87932330827067,Poor
852,2021-07-29,47.0,110.10087719298245,5.0,13.0,4.0,11.476315789473684,221.87932330827067,Poor
853,2021-07-30,53.0,110.10087719298245,6.0,12.0,11.0,11.476315789473684,221.87932330827067,Poor
854,2021-07-31,52.0,110.10087719298245,5.0,5.0,3.0,11.476315789473684,221.87932330827067,Poor
855,2021-08-01,30.0,110.10087719298245,8.0,8.0,11.0,11.476315789473684,221.87932330827067,Poor
856,2021-08-02,36.0,110.10087719298245,7.0,8.0,11.0,11.476315789473684,221.87932330827067,Poor
857,2021-08-03,43.0,110.10087719298245,8.0,8.0,10.0,11.476315789473684,221.87932330827067,Poor
858,2021-08-04,50.0,110.10087719298245,8.0,10.0,8.0,11.476315789473684,221.87932330827067,Poor
859,2021-08-05,47.0,110.10087719298245,9.0,11.0,10.0,11.476315789473684,221.87932330827067,Poor
860,2021-08-06,78.0,110.10087719298245,8.0,11.0,9.0,11.476315789473684,221.87932330827067,Poor
861,2021-08-07,71.0,110.10087719298245,7.0,10.0,4.0,11.476315789473684,221.87932330827067,Poor
862,2021-08-08,55.0,110.10087719298245,9.0,16.0,9.0,11.476315789473684,221.87932330827067,Poor
863,2021-08-09,72.0,110.10087719298245,8.0,16.0,4.0,11.476315789473684,221.87932330827067,Poor
864,2021-08-10,89.0,110.10087719298245,7.0,18.0,10.0,11.476315789473684,221.87932330827067,Poor
865,2021-08-11,87.0,110.10087719298245,8.0,16.0,4.0,11.476315789473684,221.87932330827067,Poor
866,2021-08-12,82.0,110.10087719298245,9.0,19.0,4.0,11.476315789473684,221.87932330827067,Poor
867,2021-08-13,91.0,110.10087719298245,11.0,17.0,4.0,11.476315789473684,221.87932330827067,Poor
868,2021-08-14,95.0,110.10087719298245,11.0,16.0,4.0,11.476315789473684,221.87932330827067,Poor
869,2021-08-15,107.0,110.10087719298245,7.0,20.0,11.0,11.476315789473684,255.6206896551724,Poor
870,2021-08-16,107.0,110.10087719298245,10.0,19.0,10.0,11.476315789473684,255.6206896551724,Poor
871,2021-08-17,120.0,110.10087719298245,9.0,17.0,4.0,11.476315789473684,300.0,Poor
872,2021-08-18,111.0,110.10087719298245,6.0,16.0,11.0,11.476315789473684,269.2758620689655,Poor
873,2021-08-19,103.0,110.10087719298245,5.0,13.0,4.0,11.476315789473684,241.9655172413793,Poor
874,2021-08-20,87.0,110.10087719298245,7.0,13.0,4.0,11.476315789473684,221.87932330827067,Poor
875,2021-08-21,78.0,110.10087719298245,10.0,12.0,4.0,11.476315789473684,221.87932330827067,Poor
876,2021-08-22,97.0,110.10087719298245,5.0,13.0,10.0,11.476315789473684,221.87932330827067,Poor
877,2021-08-23,85.0,110.10087719298245,6.0,15.0,3.0,11.476315789473684,221.87932330827067,Poor
878,2021-08-24,84.0,110.10087719298245,6.0,14.0,5.0,11.476315789473684,221.87932330827067,Poor
879,2021-08-25,82.0,110.10087719298245,6.0,14.0,4.0,11.476315789473684,221.87932330827067,Poor
880,2021-08-26,95.0,110.10087719298245,9.0,13.0,4.0,11.476315789473684,221.87932330827067,Poor
881,2021-08-27,108.0,110.10087719298245,16.0,29.0,6.0,8.0,259.0344827586207,Poor
882,2021-08-28,111.0,110.10087719298245,10.0,29.0,2.0,11.476315789473684,269.2758620689655,Poor
883,2021-08-29,91.0,110.10087719298245,6.0,34.0,7.0,11.476315789473684,221.87932330827067,Poor
884,2021-08-30,78.0,110.10087719298245,8.0,33.0,2.0,11.476315789473684,221.87932330827067,Poor
885,2021-08-31,70.0,60.0,9.0,31.0,6.0,11.476315789473684,221.87932330827067,Poor
886,2021-09-01,85.0,57.0,11.0,35.0,3.0,11.476315789473684,221.87932330827067,Poor
887,2021-09-02,99.0,48.0,12.0,26.0,3.0,11.476315789473684,228.31034482758622,Poor
888,2021-09-03,72.0,33.0,9.0,11.0,3.0,11.476315789473684,221.87932330827067,Poor
889,2021-09-04,59.0,40.0,9.0,14.0,3.0,11.476315789473684,221.87932330827067,Poor
890,2021-09-05,70.0,60.0,8.0,31.0,3.0,11.476315789473684,221.87932330827067,Poor
891,2021-09-06,121.0,44.0,10.0,41.0,3.0,11.476315789473684,301.0,Very Poor
892,2021-09-07,83.0,38.0,11.0,25.0,4.0,5.0,176.10344827586206,Moderately Polluted
893,2021-09-08,65.0,44.0,14.0,24.0,4.0,5.0,137.34177215189874,Moderately Polluted
894,2021-09-09,83.0,41.0,13.0,25.0,4.0,4.0,176.10344827586206,Moderately Polluted
895,2021-09-10,88.0,44.0,11.0,25.0,6.0,6.0,193.17241379310343,Moderately Polluted
896,2021-09-11,98.0,42.0,15.0,19.0,5.0,5.0,224.89655172413794,Poor
897,2021-09-12,76.0,48.0,12.0,23.0,6.0,7.0,162.40506329113924,Moderately Polluted
898,2021-09-13,80.0,30.0,9.0,22.0,12.0,6.0,165.86206896551724,Moderately Polluted
899,2021-09-14,58.0,16.0,9.0,19.0,5.0,6.0,149.873417721519,Moderately Polluted
900,2021-09-15,47.0,6.0,9.0,18.0,5.0,6.0,149.873417721519,Moderately Polluted
901,2021-09-16,32.0,22.0,8.0,17.0,5.0,6.0,149.873417721519,Moderately Polluted
902,2021-09-17,54.0,54.0,10.0,17.0,6.0,7.0,162.40506329113924,Moderately Polluted
903,2021-09-18,83.0,59.0,12.0,16.0,6.0,6.0,176.10344827586206,Moderately Polluted
904,2021-09-19,82.0,64.0,11.0,19.0,7.0,7.0,172.68965517241378,Moderately Polluted
905,2021-09-20,98.0,51.0,13.0,21.0,6.0,6.0,224.89655172413794,Poor
906,2021-09-21,90.0,50.0,10.0,26.0,6.0,6.0,200.0,Moderately Polluted
907,2021-09-22,91.0,44.0,12.0,20.0,5.0,6.0,201.0,Poor
908,2021-09-23,83.0,34.0,10.0,19.0,6.0,6.0,176.10344827586206,Moderately Polluted
909,2021-09-24,79.0,42.0,11.0,21.0,7.0,7.0,162.44827586206895,Moderately Polluted
910,2021-09-25,83.0,47.0,13.0,21.0,8.0,8.0,176.10344827586206,Moderately Polluted
911,2021-09-26,100.0,51.0,10.0,18.0,8.0,9.0,231.72413793103448,Poor
912,2021-09-27,104.0,40.0,11.0,17.0,5.0,5.0,245.3793103448276,Poor
913,2021-09-28,64.0,44.0,11.0,17.0,5.0,6.0,149.873417721519,Moderately Polluted
914,2021-09-29,91.0,43.0,11.0,17.0,7.0,8.0,201.0,Poor
915,2021-09-30,67.0,50.0,14.0,18.0,6.0,6.0,149.873417721519,Moderately Polluted
916,2021-10-01,85.0,50.0,15.0,21.0,5.0,6.0,182.9310344827586,Moderately Polluted
917,2021-10-02,71.0,62.0,16.0,25.0,9.0,10.0,200.0,Moderately Polluted
918,2021-10-03,97.0,53.0,10.0,21.0,7.0,7.0,221.48275862068965,Poor
919,2021-10-04,78.0,53.0,9.0,27.716446124763706,3.0,3.0,159.0344827586207,Moderately Polluted
920,2021-10-05,93.0,73.0,1.0,27.716446124763706,1.0,2.0,207.82758620689654,Poor
921,2021-10-06,91.0,85.0,13.0,27.716446124763706,2.0,3.0,201.0,Poor
922,2021-10-07,127.0,136.0,18.0,2.0,22.0,20.0,318.47058823529414,Very Poor
923,2021-10-08,172.0,144.0,16.0,27.716446124763706,35.0,29.0,370.88235294117646,Very Poor
924,2021-10-09,163.0,123.0,14.0,27.716446124763706,21.0,22.0,333.2325581395349,Very Poor
925,2021-10-10,166.0,126.0,16.0,27.716446124763706,6.0,7.0,335.5348837209302,Very Poor
926,2021-10-11,164.0,125.0,11.0,27.716446124763706,4.0,4.0,334.0,Very Poor
927,2021-10-12,169.0,119.0,15.0,27.716446124763706,8.0,9.0,337.83720930232556,Very Poor
928,2021-10-13,152.0,126.0,22.0,27.716446124763706,6.0,7.0,324.7906976744186,Very Poor
929,2021-10-14,163.0,161.0,16.0,27.716446124763706,5.0,6.0,333.2325581395349,Very Poor
930,2021-10-15,184.0,117.0,10.0,27.716446124763706,3.0,3.0,349.3488372093023,Very Poor
931,2021-10-16,174.0,57.0,2.0,27.716446124763706,2.0,2.0,341.6744186046512,Very Poor
932,2021-10-17,119.0,33.0,3.0,27.716446124763706,2.0,3.0,296.58620689655174,Poor
933,2021-10-18,68.0,38.0,4.0,27.716446124763706,3.0,4.0,124.89655172413794,Moderately Polluted
934,2021-10-19,73.0,100.0,11.0,27.716446124763706,15.0,9.0,187.46835443037975,Moderately Polluted
935,2021-10-20,150.0,120.0,9.0,27.716446124763706,32.0,22.0,330.11764705882354,Very Poor
936,2021-10-21,159.0,127.0,8.0,27.716446124763706,25.0,14.0,330.16279069767444,Very Poor
937,2021-10-22,139.0,119.0,8.0,27.716446124763706,22.0,24.0,341.7647058823529,Very Poor
938,2021-10-23,160.0,92.0,7.0,27.716446124763706,7.0,8.0,330.93023255813955,Very Poor
939,2021-10-24,152.0,101.0,5.0,27.716446124763706,6.0,6.0,324.7906976744186,Very Poor
940,2021-10-25,145.0,95.0,5.0,27.716446124763706,5.0,5.0,319.4186046511628,Very Poor
941,2021-10-26,145.0,116.0,3.0,53.0,4.0,4.0,319.4186046511628,Very Poor
942,2021-10-27,158.0,168.0,3.0,3.0,6.0,7.0,329.3953488372093,Very Poor
943,2021-10-28,189.0,144.0,3.0,1.0,14.0,15.0,353.1860465116279,Very Poor
944,2021-10-29,209.0,177.0,3.0,27.716446124763706,35.0,21.0,368.5348837209302,Very Poor
945,2021-10-30,227.0,237.0,3.0,27.716446124763706,33.0,25.0,382.34883720930236,Very Poor
946,2021-10-31,236.0,489.0,3.0,46.0,37.0,28.0,499.8296041308089,Severe
947,2021-11-01,330.0,549.0,2.0,31.0,8.0,8.0,499.91617273497036,Severe
948,2021-11-02,210.0,245.0,2.0,35.0,10.0,11.0,369.30232558139534,Very Poor
949,2021-11-03,257.0,416.0,5.0,39.0,28.0,30.0,498.58571428571395,Severe
950,2021-11-04,346.0,430.0,6.0,34.0,17.0,19.0,499.89687499999997,Severe
951,2021-11-05,384.0,215.0,6.0,34.0,9.0,10.0,499.926119402985,Severe
952,2021-11-06,256.0,434.0,5.0,37.0,11.0,12.0,498.3499999999996,Severe
953,2021-11-07,406.0,327.0,12.0,42.0,11.0,12.0,499.9365384615385,Severe
954,2021-11-08,354.0,230.0,12.0,45.0,8.0,9.0,499.90480769230766,Severe
955,2021-11-09,381.0,198.0,9.0,44.0,16.0,18.0,499.924427480916,Severe
956,2021-11-10,294.0,104.0,5.0,50.0,13.0,14.0,499.775,Severe
957,2021-11-11,186.0,147.0,8.0,51.0,13.0,15.0,350.8837209302326,Very Poor
958,2021-11-12,197.0,113.0,11.0,55.0,14.0,15.0,359.3255813953488,Very Poor
959,2021-11-13,191.0,181.0,14.0,56.0,20.0,18.0,354.72093023255815,Very Poor
960,2021-11-14,243.0,124.0,15.0,53.0,9.0,10.0,394.62790697674416,Very Poor
961,2021-11-15,203.0,107.0,17.0,54.0,7.0,8.0,363.93023255813955,Very Poor
962,2021-11-16,186.0,125.0,14.0,52.0,7.0,8.0,350.8837209302326,Very Poor
963,2021-11-17,204.0,110.0,12.0,48.0,6.0,6.0,364.69767441860466,Very Poor
964,2021-11-18,191.0,135.0,13.0,53.0,13.0,15.0,354.72093023255815,Very Poor
965,2021-11-19,219.0,136.0,10.0,61.0,14.0,16.0,376.2093023255814,Very Poor
966,2021-11-20,221.0,99.0,17.0,90.0,14.0,15.0,377.74418604651163,Very Poor
967,2021-11-21,179.0,77.0,17.0,94.0,7.0,8.0,345.51162790697674,Very Poor
968,2021-11-22,156.0,134.0,15.0,75.0,18.0,15.0,327.86046511627904,Very Poor
969,2021-11-23,159.0,140.0,15.0,85.0,10.0,11.0,330.16279069767444,Very Poor
970,2021-11-24,168.0,119.0,17.0,85.0,10.0,11.0,337.06976744186045,Very Poor
971,2021-11-25,174.0,154.0,17.0,94.0,11.0,12.0,341.6744186046512,Very Poor
972,2021-11-26,211.0,144.0,17.0,91.0,10.0,11.0,370.06976744186045,Very Poor
973,2021-11-27,222.0,131.0,19.0,85.0,8.0,9.0,378.51162790697674,Very Poor
974,2021-11-28,209.0,119.0,15.0,90.0,9.0,9.0,368.5348837209302,Very Poor
975,2021-11-29,197.0,104.0,2.0,88.0,14.0,15.0,359.3255813953488,Very Poor
976,2021-11-30,179.0,94.0,2.0,99.0,8.0,9.0,345.51162790697674,Very Poor
977,2021-12-01,170.0,100.0,2.0,97.0,7.0,8.0,338.6046511627907,Very Poor
978,2021-12-02,173.0,86.0,2.0,88.0,11.0,11.0,340.90697674418607,Very Poor
979,2021-12-03,158.0,100.0,3.0,89.0,12.0,13.0,329.3953488372093,Very Poor
980,2021-12-04,166.0,111.0,2.0,84.0,7.0,8.0,335.5348837209302,Very Poor
981,2021-12-05,180.0,93.0,2.0,70.0,6.0,7.0,346.27906976744185,Very Poor
982,2021-12-06,166.0,71.0,3.0,63.0,6.0,7.0,335.5348837209302,Very Poor
983,2021-12-07,134.0,125.0,3.0,73.0,9.0,9.0,310.9767441860465,Very Poor
984,2021-12-08,141.0,128.0,3.0,84.0,6.0,7.0,316.3488372093023,Very Poor
985,2021-12-09,174.0,114.0,3.0,88.0,6.0,7.0,341.6744186046512,Very Poor
986,2021-12-10,183.0,142.0,3.0,77.0,14.0,16.0,348.5813953488372,Very Poor
987,2021-12-11,194.0,155.0,3.0,85.0,13.0,14.0,357.0232558139535,Very Poor
988,2021-12-12,171.0,226.0,4.0,90.0,9.0,10.0,339.37209302325584,Very Poor
989,2021-12-13,196.0,184.0,3.0,86.0,11.0,12.0,358.5581395348837,Very Poor
990,2021-12-14,189.0,134.0,3.0,78.0,7.0,8.0,353.1860465116279,Very Poor
991,2021-12-15,165.0,134.0,2.0,76.0,7.0,7.0,334.7674418604651,Very Poor
992,2021-12-16,166.0,97.0,3.0,62.0,6.0,6.0,335.5348837209302,Very Poor
993,2021-12-17,149.0,102.0,3.0,69.0,5.0,6.0,322.48837209302326,Very Poor
994,2021-12-18,140.0,119.0,4.0,67.0,7.0,8.0,315.5813953488372,Very Poor
995,2021-12-19,157.0,195.0,3.0,83.0,8.0,9.0,328.62790697674416,Very Poor
996,2021-12-20,185.0,208.0,4.0,89.0,8.0,8.0,350.1162790697674,Very Poor
997,2021-12-21,197.0,239.0,6.0,96.0,13.0,14.0,359.3255813953488,Very Poor
998,2021-12-22,224.0,306.0,4.0,77.0,16.0,17.0,380.04651162790697,Very Poor
999,2021-12-23,207.0,134.0,8.0,58.0,10.0,11.0,367.0,Very Poor
1000,2021-12-24,168.0,126.0,6.0,55.0,6.0,7.0,337.06976744186045,Very Poor
1001,2021-12-25,152.0,123.0,5.0,64.0,5.0,6.0,324.7906976744186,Very Poor
1002,2021-12-26,156.0,123.0,6.0,55.0,6.0,7.0,327.86046511627904,Very Poor
1003,2021-12-27,167.0,91.0,6.0,42.0,5.0,6.0,336.30232558139534,Very Poor
1004,2021-12-28,155.0,88.0,6.0,36.0,5.0,6.0,327.09302325581393,Very Poor
1005,2021-12-29,137.0,67.0,6.0,36.0,5.0,6.0,313.27906976744185,Very Poor
1006,2021-12-30,113.0,89.0,6.0,35.0,5.0,6.0,276.1034482758621,Poor
1007,2021-12-31,146.0,148.0,6.0,45.0,8.0,9.0,320.1860465116279,Very Poor
1008,2022-01-01,186.0,139.0,5.0,49.0,9.0,9.0,350.8837209302326,Very Poor
1009,2022-01-02,185.0,128.0,5.0,60.0,10.0,11.0,350.1162790697674,Very Poor
1010,2022-01-03,191.0,132.0,5.0,67.0,19.0,21.0,354.72093023255815,Very Poor
1011,2022-01-04,192.0,103.0,4.0,60.0,11.0,12.0,355.48837209302326,Very Poor
1012,2022-01-05,172.0,77.0,4.0,71.0,4.0,5.0,340.13953488372096,Very Poor
1013,2022-01-06,148.0,66.0,4.0,50.0,4.0,5.0,321.72093023255815,Very Poor
1014,2022-01-07,133.0,51.0,4.0,44.0,3.0,4.0,310.2093023255814,Very Poor
1015,2022-01-08,100.0,59.0,4.0,39.0,3.0,4.0,231.72413793103448,Poor
1016,2022-01-09,119.0,55.0,4.0,37.0,3.0,4.0,296.58620689655174,Poor
1017,2022-01-10,92.0,85.0,8.0,52.0,5.0,6.0,204.41379310344828,Poor
1018,2022-01-11,117.0,104.0,10.0,38.0,5.0,6.0,289.7586206896552,Poor
1019,2022-01-12,135.0,107.0,11.0,18.0,4.0,5.0,311.74418604651163,Very Poor
1020,2022-01-13,154.0,96.0,11.0,16.0,4.0,4.0,326.3255813953488,Very Poor
1021,2022-01-14,165.0,100.0,9.0,18.0,4.0,4.0,334.7674418604651,Very Poor
1022,2022-01-15,176.0,107.0,8.0,20.0,6.0,6.0,343.2093023255814,Very Poor
1023,2022-01-16,170.0,90.0,8.0,19.0,4.0,5.0,338.6046511627907,Very Poor
1024,2022-01-17,164.0,96.0,4.0,23.0,4.0,4.0,334.0,Very Poor
1025,2022-01-18,164.0,140.0,8.0,29.0,5.0,5.0,334.0,Very Poor
1026,2022-01-19,202.0,220.0,8.0,43.0,6.0,7.0,363.16279069767444,Very Poor
1027,2022-01-20,223.0,180.0,11.0,60.0,8.0,8.0,379.27906976744185,Very Poor
1028,2022-01-21,212.0,97.0,4.0,62.0,5.0,6.0,370.8372093023256,Very Poor
1029,2022-01-22,169.0,93.0,5.0,76.0,5.0,6.0,337.83720930232556,Very Poor
1030,2022-01-23,163.0,83.0,5.0,95.0,5.0,6.0,333.2325581395349,Very Poor
1031,2022-01-24,137.0,110.0,12.0,93.0,5.0,6.0,313.27906976744185,Very Poor
1032,2022-01-25,129.0,144.0,11.0,65.0,6.0,7.0,307.13953488372096,Very Poor
1033,2022-01-26,185.0,173.0,10.0,78.0,10.0,11.0,350.1162790697674,Very Poor
1034,2022-01-27,205.0,118.0,17.0,69.0,9.0,10.0,365.4651162790698,Very Poor
1035,2022-01-28,175.0,145.0,17.0,52.0,18.0,19.0,342.4418604651163,Very Poor
1036,2022-01-29,166.0,136.0,17.0,35.0,11.0,12.0,335.5348837209302,Very Poor
1037,2022-01-30,148.0,145.0,11.0,37.0,7.0,7.0,321.72093023255815,Very Poor
1038,2022-01-31,202.0,111.0,13.0,40.0,8.0,9.0,363.16279069767444,Very Poor
1039,2022-02-01,175.0,96.0,13.0,39.0,6.0,7.0,342.4418604651163,Very Poor
1040,2022-02-02,171.0,97.0,17.0,32.0,7.0,7.0,339.37209302325584,Very Poor
1041,2022-02-03,170.0,70.0,10.0,35.0,9.0,10.0,338.6046511627907,Very Poor
1042,2022-02-04,147.0,73.0,13.0,39.0,9.0,10.0,320.95348837209303,Very Poor
1043,2022-02-05,135.0,107.0,23.0,36.0,19.0,19.0,312.6470588235294,Very Poor
1044,2022-02-06,163.0,119.0,15.0,43.0,9.0,10.0,333.2325581395349,Very Poor
1045,2022-02-07,171.0,81.0,16.0,45.0,6.0,7.0,339.37209302325584,Very Poor
1046,2022-02-08,150.0,84.0,14.0,33.0,6.0,6.0,323.25581395348837,Very Poor
1047,2022-02-09,160.0,55.0,13.0,33.0,4.0,5.0,330.93023255813955,Very Poor
1048,2022-02-10,110.0,72.0,16.0,36.0,6.0,7.0,265.8620689655172,Poor
1049,2022-02-11,148.0,69.0,17.0,41.0,11.0,11.0,321.72093023255815,Very Poor
